同心圆 第一部	-	2005-05-23	-	新加坡	家庭 / 言情	-	李司棋 / 刘谦益 / 陈澍承 / 彭耀顺 / 姚玟隆	89,027	http://www.youku.com/show_page/id_zcbfd3908962411de83b1.html	60集全
拍·卖	Secrets for Sale	2011-03-14	-	新加坡	剧情	-	刘子绚 / 李铭顺 / 王沺裁 / 周初明	88,050	http://www.youku.com/show_page/id_z805bbd529d8911e1a19e.html	13集全
家在大巴窑	Home in Toa Payoh	-	-	新加坡	言情	-	李南星 / 黄碧仁 / 黄奕良 / 谢宛谕 / 苏智诚	85,984	http://www.youku.com/show_page/id_zcbfcf92a962411de83b1.html	30集全
法医X档案	Beyond The Axis Of Truth	2001-06-20	-	新加坡	悬疑	-	陈之财 / 李锦梅 / 陈澍承 / 陈天文 / 陈莉萍	84,399	http://www.youku.com/show_page/id_z7bffa0aada3311de97c0.html	资料
再见单人床	-	2012-04-02	-	新加坡	剧情 / 家庭 / 言情 / 时装	-	白薇秀 / 方展发 / 谢韵仪 / 王沺裁 / 朱厚任	81,741	http://www.youku.com/show_page/id_z09db87bc7ee811e18195.html	21集全
阿娣	Devotion	2011-06-28	-	新加坡	剧情	-	郑惠玉 / 陈汉玮 / 陈丽贞 / 黄炯耀 / 林梅娇	81,594	http://www.youku.com/show_page/id_z2b806f68a93c11e0a046.html	25集全
聪明糊涂心	Truly Yours	-	-	新加坡	剧情 / 言情 / 时装	-	陈泰铭 / 郑惠玉 / 淳于珊珊 / 杨越 / 杨丽娜	73,650	http://www.youku.com/show_page/id_z896f50ccadef11e1b16f.html	20集全
无花果	The Score	2010-10-04	-	新加坡	剧情 / 悬疑	-	张耀栋 / 方展发 / 蔡琦慧 / 蔡佩璇 / 曹国辉	71,093	http://www.youku.com/show_page/id_zcc168fca962411de83b1.html	25集全
家事	My Home Affairs	-	-	新加坡	家庭	-	严丙量 / 李茵珠 / 钟应时 / 黄世南 / 陈丽贞	68,844	http://www.youku.com/show_page/id_zcbfcf560962411de83b1.html	40集全
飞龙五将	The Dragons Five	2009-08-25	-	新加坡	都市 / 偶像 / 言情 / 时装	-	王沺裁 / 郑文券 / 秦伟	67,429	http://www.youku.com/show_page/id_z8a594a5a548111e1a19e.html	20集全
美丽家庭	-	-	-	新加坡	家庭 / 时装	-	郑秀珍 / 刘谦益 / 郑斌辉 / 戚玉武 / 曹国辉	62,266	http://www.youku.com/show_page/id_zcbfd0b36962411de83b1.html	35集全
生日快乐	Be Happy	2011-03-15	1	新加坡	剧情	-	范文芳 / 陈汉玮 / 郭亮 / 张耀栋 / 蔡琦慧	61,185	http://www.youku.com/show_page/id_z58596bc89d8f11e1b52a.html	20集全
莲花争霸	The Great Conspiracy	1993-01-01	-	新加坡	武侠 / 古装	-	陈天文 / 李南星 / 刘秋莲 / 朱乐玲 / 塔琳托娅	60,458	http://www.youku.com/show_page/id_zcc16481c962411de83b1.html	资料
情丝万缕	Silk and Romance	-	-	新加坡	剧情 / 言情	-	潘玲玲 / 陈之财 / 陈天文 / 黄碧仁 / 林梅娇	58,085	http://www.youku.com/show_page/id_zcbfd206c962411de83b1.html	资料
勇者无惧	The Challenger	1994-11-01	-	新加坡	剧情 / 搞笑 / 偶像	-	曹国辉 / 范文芳 / 许美珍 / 陈天文	54,993	http://www.youku.com/show_page/id_zcc7aa8005f6011e0a046.html	更新至20
孩有明天 第一部	A Child's Hope	-	-	新加坡	剧情 / 儿童	-	郑斌辉 / 洪慧芳 / 郭妃丽 / 林湘萍 / 陈秀丽	53,667	http://www.youku.com/show_page/id_zcbfcea48962411de83b1.html	24集全
魔幻视界	The Illusionist/魔幻世界	2010-01-01	-	新加坡	剧情 / 科幻	-	王沺裁 / 权怡凤 / 杨伟烈 / 郭淑贤 / 陈美心	53,100	http://www.youku.com/show_page/id_zadb3159a5dbe11e0a046.html	13集全
幸运星	Switched!	2007-06-26	-	新加坡	都市 / 言情 / 时装	-	范文芳 / 欧萱 / 曹国辉 / 陈泓宇 / 许立桦	50,584	http://www.youku.com/show_page/id_zcbfd5744962411de83b1.html	20集全
家人有约	Stand By Me	-	-	新加坡	剧情 / 家庭 / 言情 / 时装	-	谢韶光 / 何志建 / 徐琪 / 丁岚 / 潘竖钦	50,442	http://www.youku.com/show_page/id_zcc175536962411de83b1.html	20集全
九层糕	-	-	-	新加坡	家庭 / 搞笑	-	陈丽贞 / 黄碧仁 / 吴振宇 / 朱咪咪 / 谢韶光	49,749	http://www.youku.com/show_page/id_zcbfcf75e962411de83b1.html	20集全
大女人小女人	-	2004-03-22	-	新加坡	言情 / 时装	-	黄碧仁 / 黄湘怡 / 李锦梅	49,266	http://www.youku.com/show_page/id_zcbfcd24c962411de83b1.html	20集全
爱在你左右	Love Is All Around	2008-01-01	-	新加坡	都市 / 言情 / 时装	-	朱咪咪 / 黄启铭 / 洪乙心 / 辛伟廉 / 谢佳见	44,534	http://www.youku.com/show_page/id_z766cf2905f5311e0a046.html	26集全
家财万贯	The Ties That Bind	2005-01-01	-	新加坡	家庭	-	郑秀珍 / 郑斌辉 / 陈莉萍 / 许美珍 / 萧乙铭	44,443	http://www.youku.com/show_page/id_zcbfced54962411de83b1.html	20集全
走进走出	The Family Court	2010-09-01	-	新加坡	剧情 / 都市	-	戚玉武 / 郑斌辉 / 童冰玉 / 郭蕙雯 / 姚文隆	44,219	http://www.youku.com/show_page/id_z2f0a54065dcd11e0a046.html	23集全
雾锁南洋	雾锁南洋之地久天长	1984-02-06	-	新加坡	历史 / 都市 / 言情 / 时装	-	黄文永 / 向云 / 陈澍承 / 钱治钢	43,046	http://www.youku.com/show_page/id_z18758fba548711e19194.html	27集全
孤男寡女	-	2012-05-29	-	新加坡	家庭 / 搞笑 / 言情 / 时装	-	刘子绚 / 王传一 / 郭蕙雯 / 苏智诚 / 潘竖钦	42,724	http://www.youku.com/show_page/id_zf1f32e7cae1511e19013.html	20集全
四个好涩的男人	Man at the Crossroads	-	-	新加坡	都市 / 搞笑 / 时装	-	宏荣 / 陈泰铭 / 黄文永 / 黄炯耀 / 郑琬龄	40,927	http://www.youku.com/show_page/id_z1053b8eeace711e1a19e.html	20集全
荷兰村	-	2003-06-09	-	新加坡	言情 / 时装	-	谢韶光 / 陈莉萍 / 黄文永 / 向云 / 黄奕良	40,726	http://www.youku.com/show_page/id_zcbfcea98962411de83b1.html	更新至125
鹤啸九天	Web Of Deceit	1994-01-01	-	新加坡	武侠 / 古装	-	潘玲玲 / 曹国辉 / 陈莉萍 / 陈泰铭 / 叶素梅	40,108	http://www.youku.com/show_page/id_zcbffae54962411de83b1.html	资料
流金税月	The Tax Files/榴莲飘香	2000-04-13	-	新加坡	警匪	-	吴倩莲 / 郭淑贤 / 潘竖钦 / 谢韶光 / 陈泰铭	37,727	http://www.youku.com/show_page/id_zcc16927c962411de83b1.html	20集全
情来运转	My Lucky Charm	-	-	新加坡	都市	-	陈汉玮 / 周初明 / 黄碧仁 / 欧萱 / 庄米雪	34,761	http://www.youku.com/show_page/id_zcbfd1e82962411de83b1.html	25集全
有福	-	2008-06-13	-	新加坡	言情 / 时装	-	李铭顺 / 林湘萍 / 林明伦 / 郭淑贤 / 潘竖钦	34,724	http://www.youku.com/show_page/id_zcbfd61d0962411de83b1.html	20集全
变奏曲	Rhythm of Life	2008-05-05	-	新加坡	剧情 / 言情	-	欧萱 / 李铭顺 / 刘子绚 / 黄俊雄 / 姚懿珊	29,109	http://www.youku.com/show_page/id_zd5335b405f5611e0a046.html	20集全
我家四个宝	-	2007-01-01	-	新加坡	剧情 / 家庭	-	郑惠玉 / 李南星 / 潘玲玲 / 葛米星 / 郑雪儿	28,977	http://www.youku.com/show_page/id_zcbfd4484962411de83b1.html	20集全
海的儿子	Through It All	2006-01-01	-	新加坡	都市 / 家庭 / 时装	-	李南星 / 李铭顺 / 欧萱 / 洪乙心 / 刘子绚	27,461	http://www.youku.com/show_page/id_zcbfce80e962411de83b1.html	20集全
过好年	Happy Family/全家福	2010-01-19	-	新加坡	家庭	-	瑞恩 / 陈国华 / 陈泓宇 / 陈澍承 / 李茵珠	25,351	http://www.youku.com/show_page/id_z0d0bdbce5b7811e0a046.html	20集全
警徽天职	c.l.i.f	2011-05-31	-	新加坡	警匪 / 悬疑	-	郑斌辉 / 戚玉武 / 白薇秀 / 黄俊雄 / 陈丽贞	24,697	http://www.youku.com/show_page/id_z07599d7893f011e0a046.html	20集全
泳闯琴关	No Limits	2010-07-07	-	新加坡	剧情 / 偶像	-	陈靓瑄 / 陈天文 / 戴阳天 / 林慧玲 / 林梅娇	22,831	http://www.youku.com/show_page/id_za7290ac65dd811e0a046.html	20集全
喜临门 第一部	-	2009-04-20	-	新加坡	都市 / 家庭 / 言情 / 时装	-	谢韶光 / 赖怡伶 / 李锦梅 / 唐育书 / 曾诗梅	22,516	http://www.youku.com/show_page/id_zcbfd5366962411de83b1.html	更新至70
我在你左右	I’m With You	2010-05-12	-	新加坡	剧情 / 家庭 / 言情	-	瑞恩 / 陈汉玮 / 彭耀顺 / 潘竖钦 / 黄炯耀	21,835	http://www.youku.com/show_page/id_z48ded22e5f5511e0a046.html	20集全
星梦情真	Fantasy/星梦成真	-	-	新加坡	言情 / 时装	-	陈汉玮 / 郑斌辉 / 郑雪儿	21,045	http://www.youku.com/show_page/id_zcbfd5410962411de83b1.html	20集全
新好男人	新好男人SNAG	1999-01-01	-	新加坡	言情	-	王喜 / 秦伟 / 王建复 / 许美静	20,771	http://www.youku.com/show_page/id_zcc1754be962411de83b1.html	20集全
法庭俏佳人	Family Matters	2006-09-11	-	新加坡	都市 / 言情 / 时装	-	李锦梅 / 曹国辉 / 王沺裁 / 林丽云 / 王昱清	20,670	http://www.youku.com/show_page/id_zcbfcda80962411de83b1.html	20集全
乒乓圆	Table of Glory	2009-04-01	-	新加坡	时装	-	洪赐健 / 钟琴 / 曾永霖 / 郭亮 / 戴阳天	18,692	http://www.youku.com/show_page/id_z3f50da82548b11e1b16f.html	20集全
窈窕淑女	My Fair Ladies	-	-	新加坡	言情 / 时装	-	李南星 / 郑惠玉 / 陈丽贞	18,467	http://www.youku.com/show_page/id_z3bcb7fd0548a11e1b52a.html	更新至18
野蛮亲家	-	2004-01-01	-	新加坡	搞笑 / 时装	-	郑惠玉 / 林梅娇 / 翁清海 / 瑞恩 / 郑斌辉	16,102	http://www.youku.com/show_page/id_zcbfd6248962411de83b1.html	20集全
书剑恩仇录	书剑恩仇录 02版	-	-	香港 / 台湾 / 新加坡	武侠 / 古装	-	吕良伟 / 谢君豪 / 关咏荷 / 赵文卓 / 颜颖思	16,025	http://www.youku.com/show_page/id_zcbfbb808962411de83b1.html	资料
最后一个大侠	-	1991-01-01	-	新加坡	武侠 / 古装	-	陈澍承 / 金举拱 / 王薇 / 陈天文 / 王昌黎	15,833	http://www.youku.com/show_page/id_z06dbf59a5f6a11e0a046.html	更新至9
大酒店	The Hotel	2001-12-04	-	新加坡	言情	-	郑秀珍 / 李锦梅 / 陈汉玮 / 范文芳	14,656	http://www.youku.com/show_page/id_zcbfc2fc2962411de83b1.html	资料
阴差阳错	-	1999-01-01	-	新加坡	搞笑	-	陈莉萍 / 陈之财	13,902	http://www.youku.com/show_page/id_zcbfd6220962411de83b1.html	20集全
非一般妈妈	-	2004-01-01	-	新加坡	科幻 / 家庭 / 时装	-	朱咪咪 / 李铭顺 / 郑雪儿 / 戚玉武 / 李文海	13,253	http://www.youku.com/show_page/id_zcbfcdad0962411de83b1.html	20集全
任我遨游	The Champion	2004-10-20	-	台湾 / 新加坡	偶像 / 言情	-	颜行书 / 欧萱 / 谢宛谕 / 陈靓瑄 / 戚玉武	10,943	http://www.youku.com/show_page/id_zcbfd22b0962411de83b1.html	资料
情有可缘	Falling In Love	2006-11-27	-	新加坡 / 马来西亚	都市 / 言情	-	刘子绚 / 王利秦 / 张耀栋 / 沈月婷 / 辛伟廉	10,206	http://www.youku.com/show_page/id_zcbfd20bc962411de83b1.html	25集全
乐在双城	A Tale of Two Cities	-	-	新加坡	剧情	-	瑞恩 / 白薇秀 / 方展发 / 朱咪咪 / 张耀栋	10,006	http://www.youku.com/show_page/id_zfbb2620a9d9111e19013.html	20集全
原点	-	2007-05-08	-	新加坡	都市 / 偶像 / 言情	-	陈靓瑄 / 林宇中 / 钟晓玉 / 陈泓宇 / 辛伟廉	9,499	http://www.youku.com/show_page/id_zcbfd64dc962411de83b1.html	30集全
真心蜜语	-	2004-07-14	-	新加坡	言情 / 时装	-	谢宛谕 / 戚玉武 / 陈汉玮 / 李心钰 / 方展发	9,313	http://www.youku.com/show_page/id_zcbfd6fd6962411de83b1.html	30集全
警徽天职2	Noble Calling Extraordmary Mission/警徽天职II	-	-	新加坡	剧情 / 警匪 / 都市	-	戚玉武 / 白薇秀 / 陈丽贞 / 李南星 / 瑞恩	9,248	http://www.youku.com/show_page/id_z88c641267a4511e2b356.html	预告
早安老师	Good Morning Sir	-	-	新加坡	儿童 / 言情 / 时装	-	李南星 / 陈莉萍 / 洪慧芳 / 朱厚任 / 洪培兴	7,303	http://www.youku.com/show_page/id_ze78ed936548811e1b52a.html	20集全
喜事年年	-	-	-	新加坡	搞笑	-	洪慧芳 / 陈丽贞 / 曹国辉 / 叶世品 / 李美玲	7,077	http://www.youku.com/show_page/id_zacf5118e40b411e097c0.html	22集全
突然发财	The Best Bet/喜从天降	2006-02-14	-	新加坡	剧情 / 搞笑	-	李铭顺 / 刘谦益 / 李国煌 / 陈莉萍 / 白薇秀	7,077	http://www.youku.com/show_page/id_z9e045d629d8611e1b16f.html	7集全
好儿好女 第二部	Vive La famille/好儿好女 II	2005-01-01	-	新加坡	家庭	-	陈澍承 / 郑各评 / 姚玟隆 / 黄碧仁 / 刘谦益	6,420	http://www.youku.com/show_page/id_zcbfce886962411de83b1.html	20集全
我要嫁出去	-	-	-	新加坡	言情 / 时装	-	刘子绚 / 林湘萍 / 雅慧 / 王沺裁 / 方展发	6,237	http://www.youku.com/show_page/id_zac87a76c856711e2b16f.html	预告
遗情未了	-	2007-01-01	-	新加坡	家庭 / 言情	-	徐绮 / 陈之财 / 张汶祥 / 庄米雪	6,148	http://www.youku.com/show_page/id_zcbfd627a962411de83b1.html	20集全
梦在手里	Destiny	2005-07-11	-	新加坡	都市	-	刘恺威 / 郑斌辉 / 白薇秀 / 沈倾掞 / 谢韵仪	5,749	http://www.youku.com/show_page/id_zcbfd0c26962411de83b1.html	资料
天使的烙印	Fallen Angel	2007-01-01	-	新加坡	言情	-	蔡佩璇 / 刘冠伸 / 陈泓宇 / 梁丽芳 / 章缜翔	5,735	http://www.youku.com/show_page/id_z1e549a625c3411e0a046.html	25集全
注定	-	-	-	新加坡	剧情 / 时装	-	李铭顺 / 周初明 / 许美珍 / 方伟杰 / 谢静仪	5,690	http://www.youku.com/show_page/id_z6587e0ec6f4d11e196ac.html	预告
千金	-	-	-	大陆 / 新加坡	剧情	-	欧萱 / 吕颂贤 / 温岚 / 戴阳天 / 杜俊泽	5,525	http://www.youku.com/show_page/id_z2bca244a917811e0a046.html	资料
美食厨师男	Romantic Delicacies	2009-06-30	-	新加坡	搞笑 / 言情 / 时装	-	谢佳见 / 江伟翰 / 刘子绚 / 沈炜竣 / 王爱玲	5,036	http://www.youku.com/show_page/id_z5d0e4c50d66411de97c0.html	预告
宝家卫国	Honour & Passion	2007-07-24	-	新加坡	警匪 / 家庭	-	黄文永 / 郑斌辉 / 王禄江 / 瑞恩 / 鹤天赐	4,503	http://www.youku.com/show_page/id_zcbfcc036962411de83b1.html	预告
爱·特别的你	The Greatest Love Of All	2007-01-01	-	新加坡	家庭 / 言情	-	陈汉玮 / 白薇秀 / 张耀栋 / 洪乙心 / 黄慧	3,967	http://www.youku.com/show_page/id_zcbfcb866962411de83b1.html	预告
星闪闪	-	2006-01-01	-	新加坡	都市 / 家庭 / 言情	-	潘竖钦 / 姚懿珊 / 方展发 / 梁伟强 / 洪慧芳	3,863	http://www.youku.com/show_page/id_zcbfd5316962411de83b1.html	20集全
顶天立地	Upright	2001-12-26	-	新加坡	剧情 / 都市	-	周初明 / 曹国辉 / 郑斌辉 / 丽玲 / 林湘萍	3,858	http://www.youku.com/show_page/id_zcbfcd274962411de83b1.html	资料
跑吧男人	Man at Forty	2004-05-17	-	新加坡	家庭 / 时装	-	陈天文 / 陈汉玮 / 郑惠玉 / 郭妃丽	3,775	http://www.youku.com/show_page/id_zcbfd1612962411de83b1.html	22集全
小孩不笨 第二部	I Not Stupid Too	2006-06-22	-	新加坡	家庭 / 搞笑	-	梁智强 / 梁文宗 / 洪赐健 / 李创锐 / 向云	3,491	http://www.youku.com/show_page/id_zcbfd5294962411de83b1.html	资料
天堂鸟	-	2007-11-13	-	新加坡	剧情 / 言情	-	李锦梅 / 陈之财 / 陈泓宇 / 郭妃丽 / 陈澍承	3,420	http://www.youku.com/show_page/id_zc08af4705f5e11e0a046.html	20集全
绝对佳人	-	2008-01-01	-	新加坡	都市 / 言情	-	郑惠玉 / 郭淑贤 / 梁丽芳 / 郑斌辉	3,377	http://www.youku.com/show_page/id_ze254cd36d71711de97c0.html	资料
查某人	Mrs P.I.	2010-11-18	-	新加坡	剧情 / 悬疑 / 都市 / 时装	-	庄米雪 / 许美珍 / 洪乙心 / 唐育书 / 郑各平	3,209	http://www.youku.com/show_page/id_zee7b4e229b3d11e1b356.html	20集全
星光灿烂	-	-	-	新加坡	剧情 / 言情	-	龚慈恩 / 陈靓瑄 / 辛伟廉 / 童冰玉 / 庄惟翔	3,032	http://www.youku.com/show_page/id_zcbff31d6962411de83b1.html	30集全
我们等你	-	-	-	新加坡	剧情 / 都市 / 言情	-	黄俊雄 / 陈靓瑄 / 苏智诚 / 黄炯耀	2,996	http://www.youku.com/show_page/id_zb8b268e0e84d11e1b356.html	20集全
宝贝父女兵	-	-	-	新加坡	剧情 / 家庭	-	白薇秀 / 郑各评 / 潘玲玲	2,538	http://www.youku.com/show_page/id_zcbfcc05e962411de83b1.html	预告
舞出彩虹	-	2005-11-07	-	新加坡	言情	-	陈宝辕 / 欧萱 / 米雪 / 许立桦 / 郭彦甫	1,541	http://www.youku.com/show_page/id_zcbfd445c962411de83b1.html	资料
麻婆斗妇	The In-laws	2011-04-12	-	新加坡	剧情 / 家庭 / 言情	-	李司棋 / 瑞恩 / 方展发 / 许美珍 / 林明伦	1,420	http://www.youku.com/show_page/id_za3cb5aa6890611e0a046.html	资料
恭锡街风云	Keong Saik Street	-	-	新加坡	警匪 / 悬疑	-	郑斌辉 / 白薇秀	1,304	http://www.youku.com/show_page/id_z37c6461a732d11e1b52a.html	资料
水球王子	Polo Boys	2009-11-01	-	新加坡	剧情 / 偶像 / 时装	-	彭耀顺 / 谢韵仪 / 何维赐	1,247	http://www.youku.com/show_page/id_zaf61ea22d64e11de97c0.html	资料
叛逆战队	Devil Blues	-	-	新加坡	警匪	-	郑斌辉 / 郭妃丽 / 郭静纯 / 关宝慧 / 梁铮	1,068	http://www.youku.com/show_page/id_zcbfd15c2962411de83b1.html	资料
拥抱明天	-	2006-01-01	-	香港 / 新加坡	都市 / 家庭	-	戚玉武 / 瑞恩 / 陈秀环 / 黄文永	914	http://www.youku.com/show_page/id_zcbfd61f8962411de83b1.html	资料
初一的心愿	Life is Beautiful	2015-03-05	-	新加坡	剧情	-	瑞恩 / 许美珍 / 苏智诚 / 陈丽贞 / 陈天文	780	http://www.youku.com/show_page/id_zaf53ddacc94f11e4b8e3.html	预告
红色线	Red Thread	2009-03-19	-	新加坡	都市 / 时装	-	彭耀顺 / 张家扬 / 陈丽贞 / 许立桦	739	http://www.youku.com/show_page/id_zf8ac1d80d72311de97c0.html	资料
赌城争霸	-	2006-03-30	-	新加坡	剧情	-	曾江 / 成建辉 / 姚玟隆 / 陈秀环 / 朱乐玲	687	http://www.youku.com/show_page/id_z213070505c3211e0a046.html	资料
96°C 咖啡	-	-	-	新加坡	言情 / 时装	-	陈泂江 / 陈欣淇 / 方伟杰 / 陈罗密欧 / 蔡琦慧	668	http://www.youku.com/show_page/id_z7cc6cf9e856211e2b16f.html	资料
你也可以是天使	You Can Be An Angel Too	2015-01-05	-	新加坡	剧情 / 搞笑	-	郑惠玉 / 向云 / 王禄江 / 林慧玲 / 黄俊雄	609	http://www.youku.com/show_page/id_ze02c2548a2c511e4b432.html	预告
男人当家	-	2007-01-01	-	新加坡	家庭	-	李文海 / 翁清海 / 唐育书 / 爵西 / 庄可比	477	http://www.youku.com/show_page/id_zcbfd13f6962411de83b1.html	资料
闲妻靓母	Lady of Leisure	2006-04-29	-	新加坡	都市 / 家庭	-	郑惠玉 / 陈之财 / 洪慧芳 / 张汶祥 / 宋怡霏	216	http://www.youku.com/show_page/id_zcbfd52ee962411de83b1.html	资料
梦·拼图	-	-	-	新加坡	言情	-	潘嘉丽 / 洪俊扬 / 石欣卉 / 陈国强 / 陈伟联	203	http://www.youku.com/show_page/id_z42963e529d9811e1b52a.html	资料
爱情零度C	Love At Zero Degrees	2008-01-01	-	新加坡	都市 / 言情 / 时装	-	瑞恩 / 许立桦 / 黄俊雄 / 郑雪儿 / 陈靓瑄	0	http://www.youku.com/show_page/id_zcbfcb6a4962411de83b1.html	资料
哎哟我的妈	-	2004-08-27	-	新加坡	家庭 / 搞笑 / 时装	-	权怡凤 / 周初明 / 潘玲玲 / 朱咪咪 / 杨志龙	0	http://www.youku.com/show_page/id_zcbfcb6cc962411de83b1.html	资料
阿灿正传	The Story of a Refugee	2001-08-21	-	新加坡	搞笑	-	廖伟雄 / 郑各评 / 潘玲玲 / 洪慧芳 / 曹国辉	0	http://www.youku.com/show_page/id_zcbfcb83e962411de83b1.html	资料
百万宝	-	2006-12-04	-	新加坡	搞笑 / 言情 / 时装	-	李南星 / 曾诗梅 / 郑惠玉 / 庄米雪 / 陈靓瑄	0	http://www.youku.com/show_page/id_zcbfcbf46962411de83b1.html	资料
吃吃面包谈谈情	-	-	-	新加坡	都市	-	刘谦益 / 洪慧芳 / 陈慧慧 / 瑞恩 / 许振荣	0	http://www.youku.com/show_page/id_zcbfcc72a962411de83b1.html	资料
大男人小男人	-	-	-	新加坡	言情	-	杨志龙 / 黄文永 / 陈丽贞	0	http://www.youku.com/show_page/id_zcbfcd0b2962411de83b1.html	资料
法医X挡案 第二部	Beyond The Axis Of Truth/法医档案	2001-06-20	-	新加坡	悬疑 / 都市 / 时装	-	陈之财 / 李锦梅 / 郭亮 / 王昱清 / 郑各评	0	http://www.youku.com/show_page/id_zcbfcdaa8962411de83b1.html	资料
发财八百万	-	1994-01-01	-	新加坡	都市	-	谢韶光	0	http://www.youku.com/show_page/id_zcbfcdc4c962411de83b1.html	资料
好儿好女 第一部	-	-	-	新加坡	都市 / 家庭 / 时装	-	陈汉玮 / 郑各评 / 陈慧慧 / 黄碧仁 / 姚玟隆	0	http://www.youku.com/show_page/id_zcbfce85e962411de83b1.html	资料
欢乐满屋	House of Joy	2006-11-06	-	新加坡	都市 / 家庭 / 时装	-	李锦梅 / 陈汉玮 / 许美珍 / 吴振宇 / 陈之财	0	http://www.youku.com/show_page/id_zcbfce8b8962411de83b1.html	资料
河水山	-	-	-	香港 / 新加坡	剧情	-	陈秀丽 / 吴振宇 / 曾诗梅 / 裴小玲 / 林晓佩	0	http://www.youku.com/show_page/id_zcbfceac0962411de83b1.html	资料
何日军再来	-	-	-	新加坡	军事 / 历史	-	戚玉武 / 洪依萍 / 潘竖钦 / 陈传之 / 李南星	0	http://www.youku.com/show_page/id_zcbfceb6a962411de83b1.html	资料
蓝色仙人掌	-	2006-01-01	-	新加坡	剧情 / 言情	-	刘子绚 / 李铭顺 / 陈汉玮 / 郭妃丽 / 郭蕙雯	0	http://www.youku.com/show_page/id_zcbfd03b6962411de83b1.html	资料
门当户对 第二部	-	-	-	新加坡	都市 / 家庭 / 时装	-	许振荣 / 黄慧	0	http://www.youku.com/show_page/id_zcbfd0c80962411de83b1.html	资料
美梦成真	Dreams Come True	1994-03-01	-	新加坡	家庭 / 言情	-	范文芳 / 陈莉萍 / 李南星 / Cassandra Susan See / Shuifa Zhang	0	http://www.youku.com/show_page/id_zcbfd0cd0962411de83b1.html	资料
浓浓咖啡乌	-	-	-	新加坡	剧情	-	王裕香 / 刘谦益 / 刘秋莲 / 钱治钢	0	http://www.youku.com/show_page/id_zcbfd1356962411de83b1.html	资料
女婿当家	-	2007-01-01	-	新加坡	家庭	-	朱厚任 / 方展发 / 欧萱 / 曾诗梅 / 李茵珠	0	http://www.youku.com/show_page/id_zcbfd141e962411de83b1.html	资料
七彩学堂 第二部	-	-	-	新加坡	剧情	-	张永权 / 林建华 / 刘诗璇 / 孙于惠 / 潘杰思	0	http://www.youku.com/show_page/id_zcbfd1ed2962411de83b1.html	资料
七彩学堂 第三部	七彩学堂III	2009-04-29	-	新加坡	剧情 / 时装	-	梁荣耀 / 李银玉 / 刘诗璇 / 李福梁 / 孙于惠	0	http://www.youku.com/show_page/id_zcbfd1efa962411de83b1.html	资料
亲本家人	-	2007-02-08	-	新加坡	家庭	-	周初明 / 洪慧芳 / 陈国华 / 黄奕良 / 爱丽	0	http://www.youku.com/show_page/id_zcbfd1fc2962411de83b1.html	资料
世间人	Worldly people	-	-	台湾 / 新加坡	剧情	-	向娃 / 王琦 / 郑平君	0	http://www.youku.com/show_page/id_zcbfd2c7e962411de83b1.html	资料
谁家母鸡不生蛋	-	2008-01-01	-	新加坡	都市 / 言情	-	侯湘婷 / 陈汉玮 / 陈莉萍 / 朱咪咪 / 谢韶光	0	http://www.youku.com/show_page/id_zcbfd2d78962411de83b1.html	资料
四海风云	-	2005-01-01	-	香港 / 新加坡	家庭	-	刘松仁 / 杨恭如 / 陶大宇 / 周海媚 / 李子雄	0	http://www.youku.com/show_page/id_zcbfd2ec2962411de83b1.html	资料
手足	-	-	-	新加坡	都市	-	姚玟隆 / 刘子绚 / 黄俊雄 / 陈天文 / 林明伦	0	http://www.youku.com/show_page/id_zcbfd30de962411de83b1.html	资料
同心圆 第二部	-	2008-01-01	-	新加坡	剧情	-	李司棋 / 彭耀顺 / 姚玟隆	0	http://www.youku.com/show_page/id_zcbfd38e0962411de83b1.html	资料
我爱我家真情实录	-	-	-	新加坡	家庭 / 言情 / 时装	-	姚玟隆 / 林梅娇 / 郑各评 / 朱厚任 / 陈秀环	0	http://www.youku.com/show_page/id_zcbfd4682962411de83b1.html	资料
我的岳父岳母	-	2003-01-01	-	新加坡	家庭 / 时装	-	钱治刚 / 薛素珊 / 吴振宇	0	http://www.youku.com/show_page/id_zcbfd46aa962411de83b1.html	资料
我是Lobang King	我是Lobang	2003-05-23	-	新加坡	都市 / 时装	-	周初明 / 王建复 / 黄文永 / 王裕香 / 洪爱玲	0	http://www.youku.com/show_page/id_zcbfd46d2962411de83b1.html	资料
萤火虫的梦	-	2007-01-16	-	新加坡	都市	-	黄慧 / 詹金泉 / 陈泓宇 / 陈靓瑄 / 黄智阳	0	http://www.youku.com/show_page/id_zcbfd631a962411de83b1.html	资料
一切由慎开始 第一季	-	-	-	新加坡	都市 / 时装	-	梁智强 / 陈丽贞 / 谢韶光	0	http://www.youku.com/show_page/id_zcbfd63ec962411de83b1.html	资料
一切由慎开始 第二季	一切由慎开始2	2003-01-01	-	新加坡	都市 / 时装	-	梁智强 / 谢韶光 / 陈丽贞 / 陈莉萍 / 谢宛谕	0	http://www.youku.com/show_page/id_zcbfd6414962411de83b1.html	资料
一线之间	-	-	-	新加坡	警匪	-	陈之财 / 陈丽贞	0	http://www.youku.com/show_page/id_zcbfd643c962411de83b1.html	资料
最高点	The Peak	2007-01-08	-	新加坡	偶像	-	杨志龙 / 黄俊雄 / 李铭顺 / 戚玉武 / 欧萱	0	http://www.youku.com/show_page/id_zcbfd6ee6962411de83b1.html	资料
