倩女喜相逢	My Spiritual Ex-Lover/倩女失魂	2015-02-09	-	香港	剧情 / 搞笑 / 古装	-	薛家燕 / 萧正楠 / 滕丽名 / 汤盈盈 / 梁烈唯	64,398	http://www.youku.com/show_page/id_z12dc64a4b0c611e49e2a.html	预告
当旺爸爸	Daddy Good Deeds	2012-03-19	-	香港	搞笑 / 时装	-	夏雨 / 马浚伟 / 钟嘉欣 / 麦长青 / 胡定欣	64,396	http://www.youku.com/show_page/id_z8fd63508521d11e19498.html	预告
皆大欢喜	Harmony/皆大欢喜：古装版	2001-09-17	-	香港	搞笑 / 古装	-	薛家燕 / 林文龙 / 廖碧儿 / 谢天华 / 姚乐怡	63,724	http://www.youku.com/show_page/id_zcbfcecdc962411de83b1.html	预告
今生无悔	The Breaking Point	1991-05-13	-	香港	剧情 / 言情	-	黎明 / 周海媚 / 温兆伦 / 邵美琪 / 刘兆铭	62,683	http://www.youku.com/show_page/id_zcbfcf1dc962411de83b1.html	资料
佛山赞师傅	Fat shan chaan sin sang/佛山赞师父	2005-10-24	-	香港	武侠 / 古装	-	元彪 / 梁家仁 / 元华 / 邵美琪 / 李思	61,676	http://www.youku.com/show_page/id_zcbfb7b5e962411de83b1.html	资料
缘海情天	千年之恋	-	-	香港	都市 / 言情 / 时装	-	吴大维 / 吴倩莲 / 李涓 / 罗珊珊 / 王茂蕾	59,726	http://www.youku.com/show_page/id_zcbff5b7a962411de83b1.html	20集全
冲线	Young Charioteers	2015-03-02	-	香港	剧情 / 都市 / 偶像	-	罗仲谦 / 蔡思贝 / 沈震轩 / 米雪 / 林夏薇	58,400	http://www.youku.com/show_page/id_z9673fbc0c0bf11e4abda.html	预告
掌上明珠	Sister Of Pearl	2010-05-03	优酷开播:2010-12-01	香港	言情 / 时装	-	宣萱 / 商天娥 / 陶大宇 / 林保怡 / 滕丽名	56,799	http://www.youku.com/show_page/id_z9e55c99adc9511de97c0.html	预告
人龙传说	Dragon Love	1999-01-01	-	香港	古装	-	袁洁莹 / 陈浩民 / 张燊悦 / 钱嘉乐 / 刘家辉	56,670	http://www.youku.com/show_page/id_zcbfd2166962411de83b1.html	资料
金装四大才子	The Legendary Four Aces	2000-08-07	优酷开播:2013-11-27	香港	剧情 / 搞笑 / 古装	-	张家辉 / 关咏荷 / 林家栋 / 陈松伶 / 欧阳震华	56,525	http://www.youku.com/show_page/id_zcbfb85b8962411de83b1.html	资料
千王之王	The Shell Game	1980-09-15	-	香港	剧情	-	汪明荃 / 谢贤 / 任达华	54,446	http://www.youku.com/show_page/id_zcbfd1b08962411de83b1.html	资料
魔域桃源	The Other Side Of The Horizon	1984-09-03	-	香港	言情 / 古装	-	刘德华 / 吴启华 / 赵雅芝 / 朱铁和 / 周秀兰	53,773	http://www.youku.com/show_page/id_zcbfd0ae6962411de83b1.html	资料
陀枪师姐	Armed Reaction/陀枪师姐 第一部	1998-07-06	-	香港	警匪 / 都市 / 言情	-	关咏荷 / 魏骏杰 / 欧阳震华 / 滕丽名 / 朱咪咪	51,842	http://www.youku.com/show_page/id_zcbfb7d70962411de83b1.html	资料
天地男儿	Cold Blood Warm Heart	1996-02-05	-	香港	都市 / 家庭 / 言情	-	郑少秋 / 张智霖 / 罗嘉良 / 古天乐 / 陈松伶	51,289	http://www.youku.com/show_page/id_zcbfb7b04962411de83b1.html	预告
刑事侦缉档案 II	Detective Investigation Files II/刑事侦缉档案 第二部	1995-12-11	优酷开播:2010-03-22	香港	警匪 / 悬疑 / 都市 / 言情	-	陶大宇 / 郭可盈 / 梁荣忠 / 苏玉华 / 陈启泰	50,703	http://www.youku.com/show_page/id_zcbfd498e962411de83b1.html	资料
碧血青天杨家将	Heroic Legend of the Yang’s Family	1994-01-01	-	香港	武侠 / 历史 / 古装	-	徐少强 / 吴毅将 / 蔡晓仪 / 金超群 / 李香琴	50,181	http://www.youku.com/show_page/id_zcbfb8f0e962411de83b1.html	资料
铁嘴银牙	Word Twisters Adventures/铁咀银牙	2007-11-05	-	香港	搞笑 / 偶像 / 古装	-	陈小春 / 佘诗曼 / 谢天华 / 陈敏之 / 元华	49,626	http://www.youku.com/show_page/id_zcbfb75b4962411de83b1.html	预告
巴不得妈妈	Divas in Distress	2012-08-27	-	香港	都市 / 家庭 / 言情 / 时装	-	汪明荃 / 黄淑仪 / 钱嘉乐 / 岑丽香 / 罗仲谦	48,344	http://www.youku.com/show_page/id_z396a1f0cd5ff11e1b356.html	预告
一剑镇神州	浣花洗剑录	1978-01-01	-	香港	武侠 / 古装	-	陈鸿烈 / 郑少秋 / 冯宝宝	48,316	http://www.youku.com/show_page/id_zcbfd5c9e962411de83b1.html	预告
马永贞 第一部 争霸上海滩	马永贞之争霸上海滩	1998-04-01	优酷开播:2010-11-08	香港	武侠 / 历史 / 言情	-	何家劲 / 李婉华 / 俞小凡 / 黄文豪 / 徐少强	47,654	http://www.youku.com/show_page/id_zcbfb8d1a962411de83b1.html	资料
醉打金枝	Taming Of The Princess	1997-01-27	-	香港	搞笑 / 言情 / 古装	-	欧阳震华 / 关咏荷 / 魏骏杰 / 梁家仁 / 傅明宪	47,618	http://www.youku.com/show_page/id_zcbfd6b94962411de83b1.html	资料
九五至尊	The King Of Yesterday And Tomorrow	2003-01-27	优酷开播:2010-03-22	香港	科幻 / 搞笑 / 言情	-	江华 / 张可颐 / 秦沛 / 吴美珩 / 林韦辰	47,396	http://www.youku.com/show_page/id_zcbfb7fbe962411de83b1.html	资料
大冬瓜	The Winter Melon Tale	2009-03-09	-	香港	神话 / 搞笑 / 古装	-	廖启智 / 陈锦鸿 / 苏玉华 / 刘玉翠 / 胡定欣	47,287	http://www.youku.com/show_page/id_zcc092eb6962411de83b1.html	预告
酒店风云	Revolving Door Of Vengeance/酒店大亨	2005-08-15	-	香港	都市 / 偶像	-	马德钟 / 官恩娜 / 吴卓羲 / 姜大卫 / 郭可盈	46,740	http://www.youku.com/show_page/id_zcbfb83ce962411de83b1.html	资料
冲呀！瘦薪兵团	No Good Either Way/Chok气一族	2012-06-11	-	香港	剧情 / 偶像 / 言情 / 时装	-	陈展鹏 / 阮兆祥 / 田蕊妮 / 陈智燊 / 乔宝宝	46,257	http://www.youku.com/show_page/id_zd9abc0109db511e1b52a.html	预告
少年英雄方世玉	Young Master Of Shaolin/少年方世玉	-	-	大陆 / 香港	搞笑 / 言情 / 古装	-	张卫健 / 恬妞 / 樊少皇 / 郑国霖 / 李婷宜	45,745	http://www.youku.com/show_page/id_zcbfd23c8962411de83b1.html	资料
钟馗捉鬼	The Chinese Ghost Buste	1988-01-01	-	香港	神话	-	罗乐林 / 李文彪 / 高雄 / 江华 / 米雪	45,669	http://www.youku.com/show_page/id_zcbfb9364962411de83b1.html	资料
观世音	-	1985-01-01	-	香港	神话 / 古装	-	任达华 / 欧阳震华 / 赵雅芝 / 吴君如	45,453	http://www.youku.com/show_page/id_zcbfcdf08962411de83b1.html	资料
滚滚红尘	-	-	-	大陆 / 香港	剧情 / 言情 / 古装	-	郑嘉颖 / 秦岚 / 杨烁 / 徐洁儿 / 吴卓翰	44,773	http://www.youku.com/show_page/id_za8e72d88821d11e19498.html	资料
锦绣良缘	Colorful Life	2001-01-15	-	香港	言情 / 古装	-	林文龙 / 文颂娴 / 郑中基 / 郭少芸 / 苏玉华	44,647	http://www.youku.com/show_page/id_zcbfcecb4962411de83b1.html	资料
聊斋志异之画皮	聊斋志异	-	-	香港	神话 / 古装	-	罗乐林 / 区霭玲 / 蔡倩仪 / 李凌江 / 蔡欣桦	43,314	http://www.youku.com/show_page/id_zcc173e48962411de83b1.html	资料
胜者为王 第二部 天下无敌	Who's The Winner II/胜者为王2天下无敌	1992-08-20	优酷开播:2010-02-11	香港	剧情 / 都市	-	陈庭威 / 曾华倩 / 吴毅将 / 秦沛 / 杨群	42,869	http://www.youku.com/show_page/id_zcbfd303e962411de83b1.html	资料
天幕下的恋人	Under The Canopy Of Love	2006-02-20	-	香港	家庭 / 言情	-	郑嘉颖 / 夏雨 / 周丽淇 / 黄宗泽 / 许绍雄	41,993	http://www.youku.com/show_page/id_zcbfb7e42962411de83b1.html	资料
火烧红莲寺	Fire On the Temple	-	-	香港	武侠 / 古装	-	曾伟权 / 叶玉卿 / 彭文坚 / 李冈 / 吴仕德	41,518	http://www.youku.com/show_page/id_z56f2380ab9f811de97c0.html	资料
同事三分亲	Best Selling Secrets/麻辣甜孙	2007-03-12	优酷开播:2010-03-22	香港	剧情 / 都市 / 言情	-	关咏荷 / 江欣燕 / 蔡淇俊 / 欧锦棠 / 金燕玲	41,330	http://www.youku.com/show_page/id_zcbfd3af2962411de83b1.html	资料
流金岁月	Golden Faith	2002-09-16	-	香港	都市 / 偶像 / 言情 / 时装	-	温兆伦 / 宣萱 / 罗嘉良 / 叶璇 / 林峯	41,229	http://www.youku.com/show_page/id_zcbfb87a2962411de83b1.html	资料
河东狮吼	Mutual Affection	1996-02-19	-	香港	古装	-	关咏荷 / 廖伟雄 / 傅明宪 / 朱咪咪 / 林家栋	40,874	http://www.youku.com/show_page/id_zcbfce2e6962411de83b1.html	资料
僵尸福星	-	1996-09-16	-	香港	搞笑	-	张国强 / 元华 / 陈晓东 / 楚原 / 苏玉华	40,793	http://www.youku.com/show_page/id_zcbfcf0ba962411de83b1.html	资料
刑事情报科	CIB Ying Si Ching Bo For/CIB刑事情报科	2006-08-14	-	香港	警匪 / 都市 / 偶像	-	林保怡 / 伍咏薇 / 王喜 / 邵美琪 / 韦家雄	40,155	http://www.youku.com/show_page/id_zcbfb796a962411de83b1.html	预告
火凤凰	Fo fung wong	1981-01-01	-	香港	历史 / 言情	-	苗侨伟 / 周润发 / 郑裕玲 / 陈秀珠 / 石修	38,304	http://www.youku.com/show_page/id_zcbfce61a962411de83b1.html	预告
火舞黄沙	The Dance Of Passion/黄土大地	2006-05-01	-	香港	剧情 / 偶像 / 言情 / 古装	-	林保怡 / 黎姿 / 陈豪 / 佘诗曼 / 蔡少芬	37,854	http://www.youku.com/show_page/id_zcbfb7ab4962411de83b1.html	预告
难兄难弟	Old Time Buddy/难兄难弟 97版	1997-06-23	-	香港	都市 / 搞笑 / 言情	-	罗嘉良 / 吴镇宇 / 张可颐 / 宣萱 / 林晓峰	37,604	http://www.youku.com/show_page/id_zcbfb7f8c962411de83b1.html	资料
东方之珠	Glittering Days	2006-11-06	-	香港	偶像 / 言情	-	汪明荃 / 郭晋安 / 佘诗曼 / 秦沛 / 陈敏之	37,436	http://www.youku.com/show_page/id_zcbfb78f2962411de83b1.html	资料
济公	The Legend of Master Chai	1997-01-27	-	香港	神话 / 搞笑 / 古装	-	梁荣忠 / 梁小冰 / 何宝生 / 陈少霞 / 李龙基	37,419	http://www.youku.com/show_page/id_zcbfcef48962411de83b1.html	资料
苏乞儿	Sou Hat Y	1982-01-01	-	香港	古装	-	周星驰 / 刘德华 / 周润发 / 米雪	37,368	http://www.youku.com/show_page/id_zcbfd2ae4962411de83b1.html	预告
女警爱作战 海外版	Sergeant Tabloid/女警雄心	2012-04-02	-	香港	悬疑 / 时装	-	谢天华 / 周丽淇 / 黄智雯 / 王君馨 / 朱璇	36,604	http://www.youku.com/show_page/id_z122e16b462aa11e1b356.html	资料
诱情转驳	Links To Temptation	2010-12-13	优酷开播:2010-12-15	香港	剧情 / 言情	-	马浚伟 / 陈法拉 / 蒙嘉慧 / 洪天明 / 黄德斌	35,871	http://www.youku.com/show_page/id_zcf9abc78f2fa11df97c0.html	预告
最美丽的第七天	The Seventh Day	2008-02-18	-	香港	言情 / 时装	-	郑嘉颖 / 黄宗泽 / 周丽淇 / 唐诗咏 / 李思欣	35,372	http://www.youku.com/show_page/id_zcbfd6e96962411de83b1.html	资料
碧血剑	sword stained with royal blood/碧血剑 2000版	2000-11-20	-	香港	武侠 / 古装	-	林家栋 / 江华 / 佘诗曼 / 吴美珩 / 关宝慧	35,344	http://www.youku.com/show_page/id_zcbfcbc62962411de83b1.html	资料
天子寻龙	Whatever It Takes/大唐龙珠	2003-01-27	-	香港	武侠 / 言情 / 古装	-	陈浩民 / 文颂娴 / 杨怡 / 麦长青 / 罗冠兰	34,894	http://www.youku.com/show_page/id_zcbfb8752962411de83b1.html	资料
枪神	Gun and Glory	1993-01-01	-	香港	警匪	-	万绮雯 / 吕颂贤 / 陈锦鸿 / 吴毅将 / 何美婷	34,573	http://www.youku.com/show_page/id_zcbfd203a962411de83b1.html	资料
中华英雄	the blood sword	1990-06-15	-	香港	武侠 / 古装	-	何家劲 / 叶玉卿 / 罗颂华 / 关咏荷 / 吕颂贤	34,457	http://www.youku.com/show_page/id_z365f9d6c177c11df97c0.html	资料
肥田喜事	To Grow With Love	2006-10-23	-	香港	都市 / 搞笑 / 言情	-	胡杏儿 / 许志安 / 胡诺言 / 秦煌 / 黄淑仪	34,336	http://www.youku.com/show_page/id_zcbfb827a962411de83b1.html	预告
冤家宜结不宜解	Till When Do Us Part	1998-12-07	-	香港	言情	-	吴启华 / 郭可盈 / 吴美珩 / 廖启智 / 江欣燕	34,219	http://www.youku.com/show_page/id_zcbfd5adc962411de83b1.html	资料
保镖之翡翠娃娃	Bodyguards Jade Dolls/保镖:翡翠娃娃	-	-	香港	武侠 / 古装	-	何家劲 / 叶童 / 郑浩南 / 李婉华 / 刘玉婷	33,918	http://www.youku.com/show_page/id_zcbff8db6962411de83b1.html	资料
圣剑天骄	-	1986-01-01	-	香港	古装	-	刘德华 / 张卫健 / 李琳琳	33,687	http://www.youku.com/show_page/id_zcbfd281e962411de83b1.html	资料
恋爱星求人	Cupid Stupid/星座小王子	2010-01-25	优酷开播:2010-12-01	香港	剧情 / 言情 / 时装	-	杨怡 / 马浚伟 / 谢天华 / 苑琼丹 / 曹敏莉	33,664	http://www.youku.com/show_page/id_z05078bb8dc8911de97c0.html	预告
功夫足球	Kung Fu Soccer	2004-11-01	-	香港	都市 / 搞笑 / 言情	-	张卫健 / 黄秋生 / 吴君如 / 容祖儿 / 李彩桦	32,745	http://www.youku.com/show_page/id_zcbfbf124962411de83b1.html	资料
他来自江湖	The Jutice Of Life	1989-11-13	-	香港	都市 / 搞笑 / 时装	-	周星驰 / 万梓良 / 吴孟达 / 恬妞 / 毛舜筠	32,689	http://www.youku.com/show_page/id_zcbfd3412962411de83b1.html	资料
施公奇案	A Pillow Case Of Mystery/施公奇案 第一部	2006-01-31	-	香港	悬疑 / 古装	-	欧阳震华 / 郭可盈 / 陈浩民 / 杨怡 / 文颂娴	32,439	http://www.youku.com/show_page/id_zcbfb8612962411de83b1.html	资料
杨家将	The Yangs' Saga/杨家将 85版	1985-10-21	-	香港	历史 / 古装	-	黄日华 / 梁朝伟 / 刘德华 / 吴镇宇 / 李国麟	32,142	http://www.youku.com/show_page/id_zcbfb7c76962411de83b1.html	资料
陆小凤之凤舞九天	The Return Of Luk Siu Fung	1986-03-17	-	香港	武侠 / 古装	-	陈秀珠 / 景黛音 / 黄允财 / 惠天赐 / 欧阳震华	31,915	http://www.youku.com/show_page/id_zcbfd019a962411de83b1.html	资料
人间蒸发	Into Thin Air/原来是你	2005-09-26	-	香港	悬疑 / 都市 / 言情	-	苗侨伟 / 马国明 / 廖碧儿 / 陈国邦 / 吴美珩	31,613	http://www.youku.com/show_page/id_zcbfb8590962411de83b1.html	资料
鱼跃在花见	The Rippling Blossom/鱼跃在花见之朝	2011-02-07	优酷开播:2011-02-08	香港	搞笑 / 言情 / 时装	-	张智霖 / 刘松仁 / 谢天华 / 胡杏儿 / 杨怡	31,365	http://www.youku.com/show_page/id_ze6108cde359f11e097c0.html	预告
花花世界花家姐	My Sister Of Eternal Flower/花花世界花师奶	2011-05-16	优酷开播:2011-05-16	香港	家庭 / 搞笑 / 言情	-	林峯 / 佘诗曼 / 胡枫 / 敖嘉年 / 梁靖琪	31,325	http://www.youku.com/show_page/id_zc0db2664812a11e0a046.html	资料
雪山飞狐	The Flying Fox Of The Snowy Mountain/雪山飞狐 99版	1999-01-18	-	香港	武侠 / 古装	-	黄日华 / 陈锦鸿 / 佘诗曼 / 刘晓彤 / 滕丽名	31,146	http://www.youku.com/show_page/id_zcbfd5032962411de83b1.html	资料
流氓大亨	The Feud of Two Brothers/大亨	1986-05-12	-	香港	言情 / 时装	-	万梓良 / 郑裕玲 / 吴启华 / 刘嘉玲 / 周海媚	31,024	http://www.youku.com/show_page/id_zcbfb81da962411de83b1.html	资料
苗翠花	Lady Fist Flower	1997-03-24	-	香港	武侠 / 古装	-	李家声 / 关咏荷 / 江华 / 陈少霞 / 惠英红	30,904	http://www.youku.com/show_page/id_zcbfd0924962411de83b1.html	资料
饮马江湖	-	1987-08-17	-	香港	武侠 / 古装	-	欧瑞伟 / 关礼杰 / 刘美娟 / 欧阳佩珊 / 邵美琪	30,612	http://www.youku.com/show_page/id_zcbfd5de8962411de83b1.html	资料
东山飘雨西关晴	When Easterly Showers Fall On The Sunny West/东山飘雨西关情	2008-10-27	-	香港	剧情 / 言情	-	汪明荃 / 马德钟 / 佘诗曼 / 黄浩然 / 李诗韵	30,353	http://www.youku.com/show_page/id_zcc09261e962411de83b1.html	资料
鸭寮街的金蛋	Hidden Treasures/翻新大少	2004-10-11	-	香港	都市 / 偶像 / 言情	-	欧阳震华 / 郭羡妮 / 黎耀祥 / 向海岚 / 黎宣	30,280	http://www.youku.com/show_page/id_zcbfb86da962411de83b1.html	资料
乱世佳人	War And Destiny	2007-03-12	-	香港	剧情 / 言情	-	陈锦鸿 / 胡杏儿 / 吴卓羲 / 唐宁 / 曹敏莉	29,944	http://www.youku.com/show_page/id_zcbfb7a82962411de83b1.html	预告
当代男儿	And Yet We Live/枭雄	1988-08-08	-	香港	剧情 / 时装	-	万梓良 / 吕良伟 / 刘青云 / 麦翠娴 / 陈敏儿	29,804	http://www.youku.com/show_page/id_zcbfccd1a962411de83b1.html	资料
少年五虎	-	1993-07-12	-	香港	剧情 / 都市	-	朱茵 / 钟汉良 / 魏骏杰 / 洪欣 / 朱健钧	29,523	http://www.youku.com/show_page/id_zcbfd26ac962411de83b1.html	资料
鳄鱼潭	-	1981-01-01	-	香港	都市	-	周润发 / 郑裕玲 / 黄曼凝 / 吕良伟	29,521	http://www.youku.com/show_page/id_zcbfcd3f0962411de83b1.html	资料
香帅传奇	楚留香传奇	1995-04-03	-	香港	武侠 / 古装	-	郑少秋 / 杨丽菁 / 沈孟生 / 夏光莉 / 陈亚兰	29,440	http://www.youku.com/show_page/id_zcbfd4c4a962411de83b1.html	资料
射雕英雄传之九阴真经	The Mystery of the Condor Hero/九阴真经	1993-04-19	-	香港	武侠 / 言情 / 古装	-	张智霖 / 梁艺龄 / 姜大卫 / 廖启智 / 罗乐林	29,436	http://www.youku.com/show_page/id_zcbfcf34e962411de83b1.html	资料
薛丁山征西	General Father , General Son	1986-02-17	-	香港	武侠 / 古装	-	黄日华 / 夏雨 / 杨盼盼 / 龚慈恩 / 陈敏儿	29,395	http://www.youku.com/show_page/id_zcbfd505a962411de83b1.html	资料
亡命天涯	-	1997-01-01	-	香港	剧情 / 言情	-	莫少聪 / 刘松仁 / 关咏荷 / 洪欣 / 吴家丽	29,316	http://www.youku.com/show_page/id_zcbfc02ae962411de83b1.html	资料
诸葛亮	-	-	-	香港	历史 / 古装	-	米雪 / 郑少秋 / 何家劲	29,122	http://www.youku.com/show_page/id_zcbfd69aa962411de83b1.html	资料
天下无双	吉祥如意	-	-	大陆 / 香港	搞笑 / 言情 / 古装	-	张卫健 / 关咏荷 / 陈好 / 林明轮 / 薛佳凝	29,084	http://www.youku.com/show_page/id_zcbfbbef2962411de83b1.html	资料
剑神	-	-	-	香港	武侠 / 古装	-	罗烈 / 刘锦玲 / 尹天照 / 关咏荷	29,044	http://www.youku.com/show_page/id_zcc16f78a962411de83b1.html	资料
郎心如铁	失落真心	1994-01-01	-	香港	剧情 / 言情	-	吴雪雯 / 万绮雯 / 江华 / 甄志强 / 林祖辉	28,778	http://www.youku.com/show_page/id_zcc16a776962411de83b1.html	资料
大香港	Big Hong Kong	1985-05-27	-	香港	警匪	-	周润发 / 关礼杰 / 龚慈恩 / 刘青云 / 吕方	28,548	http://www.youku.com/show_page/id_zcbfccc02962411de83b1.html	资料
上海大风暴	Shanghai Storm	1989-01-09	-	香港	剧情 / 悬疑 / 都市	-	林俊贤 / 刘嘉玲 / 刘青云 / 刘兆铭 / 蔡嘉利	28,510	http://www.youku.com/show_page/id_zcbfb822a962411de83b1.html	资料
义不容情	Looking Back In Anger	1989-04-03	-	香港	剧情 / 都市 / 时装	-	黄日华 / 周海媚 / 刘嘉玲 / 温兆伦 / 罗嘉良	28,457	http://www.youku.com/show_page/id_zcbfd5960962411de83b1.html	资料
天师执位	The Fearless Duo	1984-03-05	-	香港	古装	-	苗侨伟 / 刘丹 / 翁美玲 / 石坚 / 罗国维	28,272	http://www.youku.com/show_page/id_zcbfd36a6962411de83b1.html	预告
断仇谷	-	-	-	香港	武侠	-	洪金宝 / 关礼杰 / 祁艳 / 刘栋 / 杜宁林	27,887	http://www.youku.com/show_page/id_zcbfcc914962411de83b1.html	资料
野蛮奶奶大战戈师奶	Wars Of In Laws II/我的野蛮奶奶2	2008-01-01	-	香港	都市 / 搞笑 / 时装	-	汪明荃 / 胡杏儿 / 黄宗泽 / 许绍雄 / 滕丽名	27,418	http://www.youku.com/show_page/id_zcbfb7514962411de83b1.html	预告
施公奇案Ⅱ	A Pillow Case Of Mystery 2/施公奇案2	2010-07-12	优酷开播:2010-12-01	香港	古装	-	欧阳震华 / 宣萱 / 陈山聪 / 唐宁 / 李思捷	26,553	http://www.youku.com/show_page/id_zcc176c6a962411de83b1.html	资料
横行天下	袁崇焕传	2005-01-01	-	香港	武侠 / 古装	-	莫少聪 / 徐锦江 / 梁小冰 / 聂俊	26,349	http://www.youku.com/show_page/id_zcbfbbb8c962411de83b1.html	资料
镜花缘传奇	水月传奇	-	-	香港	古装	-	姜大卫 / 汪明荃 / 曾志伟 / 刘以达 / 叶子菁	26,306	http://www.youku.com/show_page/id_zcbfcec8c962411de83b1.html	资料
搜下留情	Suspects In Love	2010-04-08	优酷开播:2010-12-01	香港	家庭 / 搞笑 / 言情 / 时装	-	陈慧珊 / 马德钟 / 陈敏之 / 罗仲谦 / 黄智雯	26,150	http://www.youku.com/show_page/id_zcadb07fe7dae11df97c0.html	预告
日月神剑II圣战风云	Mystery of the Twin Swords II/捉妖奇兵	1992-05-11	-	香港	武侠 / 古装	-	张卫健 / 郭晋安 / 杨羚 / 刘家辉 / 陈安莹	26,100	http://www.youku.com/show_page/id_zcbfd222e962411de83b1.html	资料
火速救兵II	-	2012-02-25	-	香港	时装	-	官恩娜 / 刘浩龙 / 周子扬 / 林伟 / 刘家辉	26,055	http://www.youku.com/show_page/id_z5022acd46cda11e1b356.html	预告
老婆大人 第二部	Just Love II	2009-05-04	-	香港	家庭 / 时装	-	陈锦鸿 / 滕丽名 / 唐诗咏 / 宣萱 / 李思捷	25,972	http://www.youku.com/show_page/id_zcc17a5c2962411de83b1.html	预告
七品钦差刘罗锅	-	2002-07-12	-	香港	历史 / 古装	-	徐少强 / 陈小春 / 李法曾 / 涓子 / 叶童	25,856	http://www.youku.com/show_page/id_zcbfd1e5a962411de83b1.html	资料
青出于蓝	Shine On You	2004-09-14	优酷开播:2010-12-01	香港	都市 / 搞笑 / 言情 / 时装	-	欧阳震华 / 郭可盈 / 陶大宇 / 周永恒 / 赵颂茹	25,851	http://www.youku.com/show_page/id_zcbfb846e962411de83b1.html	资料
争分夺秒	Split Second	2004-10-04	-	香港	警匪 / 时装	-	方中信 / 冯美茵 / 郑嘉颖 / 谭耀文 / 蒙嘉慧	25,805	http://www.youku.com/show_page/id_zcbfd669e962411de83b1.html	预告
秀才遇到兵	The Gentle Crackdown/秀才遇着兵	2005-05-25	优酷开播:2010-03-22	香港	搞笑 / 古装	-	米雪 / 陈豪 / 周丽淇 / 谭小环 / 欧倩怡	25,342	http://www.youku.com/show_page/id_zcbfd48ee962411de83b1.html	预告
天蚕变之再与天比高	Reincarnated II	1993-10-03	-	香港	武侠 / 古装	-	徐少强 / 惠天赐 / 高雄 / 雪梨 / 罗烈	25,008	http://www.youku.com/show_page/id_zcc1768b4962411de83b1.html	资料
我来自潮州	The Pride of Chaozhou	1998-01-01	-	香港	都市 / 言情	-	杨恭如 / 欧锦棠 / 文颂娴 / 陈庭威 / 刘锡贤	24,926	http://www.youku.com/show_page/id_zcbfb8f86962411de83b1.html	资料
楚留香之蝙蝠传奇	The New Adventures of Chor Lau-heung/蝙蝠传奇	1984-11-12	-	香港	武侠 / 悬疑	-	任达华 / 苗侨伟 / 翁美玲 / 李香琴 / 周秀兰	24,845	http://www.youku.com/show_page/id_zcbfcc68a962411de83b1.html	资料
北斗双雄	Angels and Devils	1983-08-08	-	香港	剧情 / 时装	-	梁朝伟 / 周星驰 / 周润发 / 任达华 / 陈秀珠	24,818	http://www.youku.com/show_page/id_zcbfcbc3a962411de83b1.html	资料
恋爱自由式	Aqua Heros	2003-07-28	-	香港	都市 / 偶像 / 言情 / 时装	-	萧正楠 / 陈文媛 / 黄宗泽 / 唐宁 / 邓丽欣	24,671	http://www.youku.com/show_page/id_zcbfb877a962411de83b1.html	资料
再见艳阳天	The Good Old Days/情定艳阳天	1996-04-15	-	香港	言情 / 古装	-	陈秀雯 / 马景涛 / 邓萃雯 / 商天娥 / 秦沛	24,671	http://www.youku.com/show_page/id_zcbfb8f36962411de83b1.html	资料
通天干探	The Ultimate Crime Fighter	2007-10-08	-	香港	剧情 / 都市	-	黎姿 / 陈豪 / 元彪 / 郑嘉颖 / 蒙嘉慧	24,645	http://www.youku.com/show_page/id_zcbfb762c962411de83b1.html	预告
审死官	新审死官	2012-07-16	-	香港	悬疑 / 搞笑 / 言情 / 古装	-	郭晋安 / 佘诗曼 / 姚奕辰 / 薛佳凝 / 苑琼丹	24,566	http://www.youku.com/show_page/id_zfb52eeb009b311e097c0.html	资料
剑魔独孤求败	-	1990-04-01	-	香港	武侠 / 古装	-	黄日华 / 邵美琪 / 刘家辉 / 吴岱融 / 罗乐林	24,191	http://www.youku.com/show_page/id_zcbfcf092962411de83b1.html	资料
4 In Love	Fall In Love	2012-01-30	-	香港	都市 / 言情 / 时装	-	陈豪 / 佘诗曼 / 江欣燕 / 朱慧敏 / 叶翠翠	24,158	http://www.youku.com/show_page/id_za1b254f42c8011e19498.html	预告
美味风云	Yummy Yummy	2005-08-01	-	香港	剧情 / 偶像 / 言情	-	郑嘉颖 / 杨怡 / 林峯 / 佘诗曼 / 唐诗咏	24,117	http://www.youku.com/show_page/id_zcbfb841e962411de83b1.html	资料
金牌冰人	Better Halves/金牌媒婆	2003-06-30	-	香港	剧情 / 言情 / 古装	-	盖鸣晖 / 陈豪 / 马浚伟 / 张可颐 / 嘉碧仪	23,814	http://www.youku.com/show_page/id_zcbfcedae962411de83b1.html	资料
美丽传说	Legend	2000-12-18	优酷开播:2009-10-29	香港	都市 / 言情 / 时装	-	陈法蓉 / 李丽珍 / 陈炜 / 田蕊妮 / 任达华	23,718	http://www.youku.com/show_page/id_zcbfb9008962411de83b1.html	资料
大提琴与点三八	The Cops Affairs/黑帮挽歌	1991-01-01	-	香港	警匪 / 言情 / 时装	-	刘锦玲 / 万绮雯 / 吕颂贤 / 袁洁仪 / 李香琴	23,440	http://www.youku.com/show_page/id_zcbfb9152962411de83b1.html	资料
胜者为王 第三部 王者之战	赌王天尊	1993-11-15	优酷开播:2010-11-08	香港	剧情 / 都市	-	任达华 / 汤镇业 / 高雄 / 江华 / 万绮雯	23,425	http://www.youku.com/show_page/id_zcbfb933c962411de83b1.html	资料
